Hand Number, Hand Wager, Hand Net, Hand Total, Bank Total
3432,100,100,20,15400
3433,100,-100,17,15300
3434,100,0,19,15300
3435,200,200,13,15500
3436,100,100,13,15600
3437,100,100,17,15700
3438,100,-100,18,15600
3439,100,0,18,15600
3440,100,100,20,15700
3441,100,100,17,15800
3442,100,-100,24,15700
3443,200,200,13,15900
3444,100,-100,23,15800
3445,200,200,12,16000
3446,100,0,18,16000
3447,100,100,21,16100
3448,100,0,20,16100
3449,100,100,17,16200
3450,100,100,20,16300
3451,100,-100,16,16200
3452,100,100,16,16300
3453,100,-100,24,16200
3454,100,-100,15,16100
3455,100,150,21,16250
3456,100,-100,13,16050
3457,100,-100,18,16050
3458,200,200,20,16250
3459,100,-100,25,16150
3460,100,100,21,16250
3461,100,100,19,16350
3462,100,100,21,16450
3463,100,100,18,16550
3464,100,-100,25,16450
3465,100,-100,22,16350
3466,100,0,19,16350
3467,100,-100,22,16250
3468,100,0,20,16250
3469,100,-100,26,16150
3470,100,-100,15,16050
3471,100,-100,16,15950
3472,100,-100,25,15850
3473,100,100,18,15950
3474,100,-100,20,15850
3475,200,200,21,16050
3476,100,-100,19,15950
3477,200,200,17,16150
3478,100,0,20,16150
3479,100,0,19,16150
3480,200,200,15,16350
3481,100,100,19,16450
3482,100,100,20,16550
3483,100,-100,17,16250
3484,200,0,18,16450
3485,100,-100,23,16350
3486,100,-100,14,16250
3487,100,-100,17,16150
3488,100,0,18,16150
3489,100,100,18,16250
3490,100,100,19,16350
3491,100,100,12,16450
3492,100,-100,26,16350
3493,100,-100,25,16250
3494,100,150,21,16400
3495,100,-100,18,16300
3496,100,-100,22,16200
3497,200,200,21,16400
3498,100,-100,13,16300
3499,100,100,20,16400
3500,100,0,18,16400
3501,100,100,18,16500
3502,100,0,19,16500
3503,100,-100,18,16400
3504,200,200,21,16600
3505,100,-100,24,16500
3506,200,200,21,16700
3507,100,-100,17,16500
3508,100,100,21,16700
3509,100,-100,17,16600
3510,100,-100,25,16500
3511,200,200,17,16700
3512,100,-100,12,16600
3513,100,100,19,16700
3514,100,-100,24,16600
3515,100,-100,24,16500
3516,100,100,16,16600
3517,100,100,21,16600
3518,100,-100,12,16600
3519,100,150,21,16750
3520,100,0,19,16750
3521,100,0,17,16750
3522,100,-100,18,16650
3523,200,200,12,16850
3524,100,-100,26,16750
3525,100,150,21,16900
3526,100,-100,19,16800
3527,100,-100,16,16700
3528,100,-100,18,16600
3529,100,-100,18,16500
3530,100,100,18,16600
3531,100,100,21,16700
3532,200,200,19,16900
3533,200,200,20,17100
3534,100,-100,18,17000
3535,100,100,20,17100
3536,100,100,14,17200
3537,100,0,17,17200
3538,100,100,18,17300
3539,100,-100,14,17200
3540,100,-100,17,17100
3541,100,-100,25,17000
3542,100,0,17,17000
3543,100,-100,17,16900
3544,100,150,21,17050
3545,100,100,18,17050
3546,100,100,14,17250
3547,200,200,13,17450
3548,100,100,20,17550
3549,100,0,19,17550
3550,100,-100,18,17450
3551,100,-100,19,17350
3552,100,-100,26,17250
3553,100,-100,13,17150
3554,100,-100,26,17050
3555,100,100,20,17150
3556,100,100,20,17250
3557,100,-100,13,17150
3558,100,-100,13,17050
3559,100,100,18,17150
3560,100,100,18,17250
3561,100,-100,18,17150
3562,100,100,18,17250
3563,100,0,17,17250
3564,100,-100,19,17150
3565,100,100,21,17250
3566,100,100,15,17350
3567,100,-100,17,17250
3568,100,100,21,17350
3569,100,100,19,17450
3570,100,100,17,17550
3571,100,-100,20,17450
3572,100,100,20,17550
3573,100,100,19,17650
3574,100,100,17,17750
3575,100,-100,15,17650
3576,200,200,21,17850
3577,100,-100,22,17750
3578,100,100,20,17850
3579,100,100,17,17950
3580,100,-100,18,17850
3581,100,0,18,17850
3582,100,100,13,17950
3583,100,100,20,18050
3584,100,-100,15,17950
3585,100,0,20,17950
3586,100,100,17,18050
3587,100,-100,12,17950
3588,100,100,21,18050
3589,200,200,21,18250
3590,100,-100,25,18150
3591,100,-100,25,18050
3592,100,-100,23,17950
3593,100,-100,14,17850
3594,100,-100,24,17750
3595,100,0,17,17750
3596,100,100,21,17850
3597,100,0,21,17850
3598,100,150,21,18000
3599,200,200,18,18200
3600,100,-100,18,18100
3601,100,0,20,18100
3602,100,100,20,18200
3603,100,100,19,18300
3604,200,-200,14,18100
3605,100,-100,22,18000
3606,100,-100,17,17900
3607,100,-100,12,17800
3608,100,-100,18,17700
3609,100,-100,14,17400
3610,100,-100,16,17400
3611,100,-100,14,17400
3612,100,-100,14,17300
3613,100,-100,13,17200
3614,100,-100,19,17100
3615,100,-100,20,17000
3616,100,100,17,17000
3617,100,100,17,17200
3618,100,100,17,17300
3619,100,-100,17,17200
3620,100,-100,22,17100
3621,100,100,20,17200
3622,100,-100,6,17100
3623,100,-100,26,17000
3624,100,-100,23,16900
3625,200,200,20,17100
3626,100,-100,13,17000
3627,100,0,17,17000
3628,100,100,19,17100
3629,200,-200,12,16900
3630,100,-100,15,16800
3631,200,-200,14,16600
3632,100,-100,24,16500
3633,100,-100,25,16400
3634,100,100,21,16500
3635,200,-200,19,16300
3636,200,200,21,16500
3637,100,-100,14,16400
3638,100,0,19,16400
3639,100,-100,24,16300
3640,100,100,19,16300
3641,100,100,19,16500
3642,100,0,20,16500
3643,100,-100,14,16400
3644,100,-100,20,16300
3645,100,100,15,16400
3646,100,150,21,16550
3647,100,100,21,16650
3648,100,100,19,16750
3649,100,-100,15,16650
3650,100,-100,12,16550
3651,100,100,17,16650
3652,100,-100,24,16550
3653,200,200,21,16750
3654,100,-100,25,16650
3655,100,100,20,16750
3656,100,100,19,16850
3657,100,-100,18,16750
3658,100,-100,24,16650
3659,100,100,20,16750
3660,100,100,21,16750
3661,100,-100,17,16750
3662,100,100,21,16850
3663,100,-100,23,16750
3664,100,-100,25,16650
3665,100,100,18,16750
3666,100,-100,7,16650
3667,100,100,21,16750
3668,100,-100,16,16650
3669,100,-100,24,16550
3670,100,-100,20,16450
3671,100,100,21,16550
3672,100,100,18,16650
3673,100,100,17,16750
3674,100,100,16,16850
3675,100,0,17,16850
3676,100,-100,22,16750
3677,100,100,14,16750
3678,100,100,14,16950
3679,100,-100,24,16850
3680,100,-100,15,16750
3681,100,-100,18,16650
3682,100,0,19,16650
3683,100,-100,15,16550
3684,100,100,17,16650
3685,100,-100,17,16550
3686,100,100,19,16650
3687,200,-200,15,16450
3688,200,200,21,16650
3689,100,-100,17,16550
3690,100,-100,23,16450
3691,100,0,19,16450
3692,100,100,17,16550
3693,200,200,21,16750
3694,100,-100,26,16650
3695,100,-100,15,16550
3696,100,-100,17,16450
3697,100,0,17,16450
3698,100,100,18,16550
3699,100,-100,17,16450
3700,100,-100,19,16350
3701,100,-100,15,16250
3702,100,-100,14,16150
3703,100,-100,16,16050
3704,100,100,21,16150
3705,100,100,18,16150
3706,100,100,20,16350
3707,100,100,21,16450
3708,100,-100,14,16350
3709,200,200,17,16550
3710,200,200,15,16750
3711,100,-100,14,16650
3712,100,100,19,16750
3713,100,100,20,16850
3714,100,100,20,16950
3715,100,100,20,17050
3716,100,-100,19,16950
3717,100,-100,18,16850
3718,100,100,18,16950
3719,100,100,14,17050
3720,100,0,20,17050
3721,100,100,18,17150
3722,100,100,19,17250
3723,100,100,16,17350
3724,100,-100,11,17250
3725,100,100,20,17350
3726,100,-100,15,17250
3727,100,-100,26,17150
3728,100,-100,18,17050
3729,100,100,14,17150
3730,100,100,19,17250
3731,100,-100,17,17150
3732,100,100,20,17250
3733,200,-200,14,17050
3734,100,-100,22,16950
3735,200,-200,12,16750
3736,100,100,19,16850
3737,200,-200,14,16650
3738,100,100,18,16750
3739,100,0,20,16750
3740,100,-100,17,16650
3741,100,100,18,16750
3742,100,100,20,16850
3743,100,-100,15,16750
3744,100,-100,23,16650
3745,100,-100,23,16550
3746,100,0,20,16550
3747,100,-100,19,16450
3748,100,-100,14,16350
3749,200,200,19,16550
3750,100,100,20,16650
3751,100,100,21,16750
3752,100,-100,20,16650
3753,100,-100,13,16550
3754,100,100,19,16650
3755,100,-100,17,16550
3756,200,-200,20,16350
3757,100,-100,13,16250
3758,100,100,13,16150
3759,200,200,18,16550
3760,100,-100,16,16450
3761,100,100,15,16550
3762,100,-100,14,16450
3763,100,-100,20,16350
3764,200,-200,20,16150
3765,200,-200,13,15950
3766,200,-200,18,15750
3767,100,-100,26,15650
3768,200,200,20,15850
3769,200,200,14,16050
3770,100,-100,26,15950
3771,100,100,15,16050
3772,100,0,18,16050
3773,100,0,19,16050
3774,100,100,17,16150
3775,100,-100,22,16050
3776,100,100,20,16150
3777,100,-100,22,16050
3778,100,100,19,16150
3779,100,100,19,16250
3780,100,150,21,16400
3781,100,100,15,16500
3782,100,100,18,16600
3783,100,-100,18,16500
3784,100,100,12,16600
3785,100,-100,23,16500
3786,100,-100,14,16300
3787,100,100,19,16500
3788,200,200,17,16700
3789,100,-100,23,16600
3790,100,-100,17,16500
3791,100,-100,19,16400
3792,200,0,18,16400
3793,100,0,20,16400
3794,100,-100,13,16300
3795,100,-100,23,16200
3796,100,-100,19,16100
3797,100,-100,20,16000
3798,100,100,18,16100
3799,100,-100,20,16000
3800,100,-100,20,15900
3801,100,100,18,16000
3802,200,200,21,16200
3803,100,-100,23,16100
3804,100,-100,19,16000
3805,100,0,17,16000
3806,100,-100,14,15900
3807,100,-100,19,15800
3808,100,0,17,15800
3809,100,100,15,15900
3810,100,100,19,16000
3811,100,-100,22,15900
3812,100,100,15,16000
3813,200,-200,13,15800
3814,100,-100,17,15700
3815,100,-100,22,15600
3816,100,-100,22,15500
3817,100,150,21,15650
3818,100,100,14,15750
3819,100,100,19,15850
3820,100,-100,13,15750
3821,100,100,20,15850
3822,200,-200,14,15650
3823,100,-100,17,15550
3824,100,-100,19,15450
3825,100,0,19,15450
3826,100,100,17,15550
3827,100,100,20,15650
3828,100,-100,13,15550
3829,100,-100,22,15450
3830,200,200,21,15650
3831,100,-100,24,15550
3832,100,100,18,15650
3833,100,100,17,15750
3834,100,100,20,15850
3835,100,100,21,15950
3836,100,100,17,16050
3837,100,-100,25,15950
3838,100,0,19,15950
3839,100,-100,22,15850
3840,100,-100,17,15750
3841,100,100,17,15850
3842,100,-100,13,15750
3843,100,100,18,15850
3844,100,0,20,15850
3845,100,-100,19,15750
3846,100,0,21,15750
3847,100,-100,25,15650
3848,200,200,20,15850
3849,100,150,21,16000
3850,100,0,19,16000
3851,100,-100,25,15900
3852,100,-100,13,15800
3853,100,100,20,15900
3854,100,100,19,16000
3855,100,-100,12,15900
3856,100,0,20,15900
3857,100,-100,25,15800
3858,100,-100,26,15700
3859,100,100,19,15800
3860,100,100,19,15900
3861,100,-100,22,15800
3862,100,-100,19,15700
3863,100,100,20,15800
3864,100,150,21,15950
3865,100,-100,20,15850
3866,100,-100,17,15750
3867,100,100,18,15850
3868,100,100,17,15950
3869,100,-100,24,15850
3870,100,100,15,15950
3871,100,-100,17,15850
3872,100,100,19,15950
3873,100,100,20,15950
3874,100,100,15,16150
3875,100,-100,14,16050
3876,100,100,13,16150
3877,100,-100,25,16050
3878,100,-100,12,15950
3879,100,100,17,16050
3880,100,-100,24,15950
3881,100,-100,19,15850
3882,100,-100,13,15750
3883,100,-100,25,15650
3884,100,0,20,15650
3885,100,0,21,15650
3886,100,-100,26,15550
3887,100,-100,12,15450
3888,200,200,21,15650
3889,200,-200,15,15450
3890,100,150,21,15600
3891,200,200,16,15800
3892,100,-100,18,15700
3893,200,200,21,15900
3894,100,150,21,16050
3895,100,0,17,16050
3896,200,-200,16,15850
3897,200,200,16,16050
3898,100,-100,15,15950
3899,100,-100,13,15850
3900,100,-100,15,15650
3901,100,-100,16,15650
3902,100,100,20,15750
3903,100,0,19,15750
3904,100,0,19,15750
3905,100,0,18,15750
3906,100,100,17,15850
3907,100,-100,19,15750
3908,200,200,17,15950
3909,100,100,18,16050
3910,100,100,20,16150
3911,100,0,17,16150
3912,100,100,20,16250
3913,200,200,21,16450
3914,100,100,20,16550
3915,100,-100,26,16450
3916,100,100,18,16550
3917,200,200,20,16750
3918,100,100,21,16850
3919,100,-100,25,16750
3920,100,-100,13,16650
3921,100,100,18,16750
3922,100,-100,14,16650
3923,100,-100,20,16550
3924,100,-100,24,16450
3925,100,100,20,16550
3926,100,-100,22,16450
3927,100,-100,18,16350
3928,100,100,18,16450
3929,100,0,20,16450
3930,100,-100,26,16350
3931,100,100,18,16450
3932,100,-100,13,16350
3933,100,-100,17,16250
3934,100,100,20,16350
3935,100,100,14,16450
3936,100,-100,22,16350
3937,200,200,13,16550
3938,100,100,21,16650
3939,100,-100,18,16550
3940,100,-100,23,16450
3941,200,200,12,16650
3942,100,100,19,16750
3943,100,100,19,16850
3944,100,150,21,17000
3945,100,-100,25,16900
3946,100,0,20,16900
3947,100,0,19,16900
3948,100,100,18,17000
3949,200,200,21,17200
3950,100,0,17,17200
3951,100,100,20,17300
3952,100,150,21,17450
3953,100,100,18,17550
3954,100,-100,24,17450
3955,100,100,20,17550
3956,100,-100,15,17450
3957,100,100,16,17550
3958,100,100,13,17650
3959,100,100,14,17750
3960,100,-100,16,17650
3961,100,-100,14,17550
3962,100,-100,17,17450
3963,100,100,19,17550
3964,100,100,15,17650
3965,100,100,20,17750
3966,100,-100,22,17650
3967,100,100,18,17750
3968,100,100,19,17850
3969,100,100,20,17950
3970,200,-200,19,17750
3971,100,-100,17,17650
3972,100,100,20,17750
3973,100,-100,23,17650
3974,100,-100,13,17550
3975,100,100,18,17650
3976,100,100,18,17750
3977,100,100,20,17850
3978,100,100,12,17950
3979,100,-100,23,17850
3980,100,-100,18,17750
3981,100,100,20,17850
3982,100,100,19,17950
3983,100,-100,13,17850
3984,100,-100,13,17750
3985,100,-100,24,17650
3986,200,-200,17,17450
3987,100,-100,26,17350
3988,100,100,13,17450
3989,100,150,21,17600
3990,100,-100,15,17500
3991,100,100,18,17600
3992,100,100,20,17700
3993,100,100,20,17800
3994,100,0,20,17800
3995,100,100,20,17900
3996,100,-100,17,17800
3997,100,-100,19,17700
3998,200,-200,17,17500
3999,100,0,20,17500
4000,200,-200,12,17300
4001,100,100,15,17400
4002,100,100,13,17500
4003,100,100,18,17600
4004,100,150,21,17750
4005,200,-200,15,17550
4006,100,-100,24,17450
4007,100,-100,14,17350
4008,100,100,20,17450
4009,100,100,13,17550
4010,100,-100,24,17450
4011,100,0,20,17450
4012,100,100,20,17550
4013,100,-100,14,17450
4014,100,100,20,17550
4015,100,-100,12,17450
4016,100,100,19,17550
4017,100,100,19,17650
4018,100,100,18,17750
4019,100,-100,22,17650
4020,100,-100,22,17550
4021,100,-100,19,17450
4022,100,100,19,17550
4023,200,0,20,17550
4024,100,100,18,17650
4025,100,-100,19,17550
4026,100,0,21,17550
4027,100,100,20,17650
4028,100,-100,17,17550
4029,100,100,18,17650
4030,100,-100,13,17550
4031,100,0,18,17550
4032,100,-100,16,17450
4033,100,-100,18,17350
4034,100,0,19,17350
4035,200,-200,15,17150
4036,100,-100,19,17050
4037,100,100,17,17150
4038,100,-100,17,17050
4039,100,0,17,16950
4040,100,-100,13,16950
4041,100,100,20,17050
4042,100,100,20,17150
4043,100,100,17,17150
4044,100,100,16,17350
4045,100,-100,26,17250
4046,100,-100,22,17150
4047,100,100,19,17250
4048,100,150,21,17400
4049,100,100,18,17500
4050,100,-100,18,17400
4051,100,100,20,17500
4052,100,-100,17,17400
4053,100,-100,23,17300
4054,100,150,21,17450
4055,100,-100,14,17350
4056,200,-200,13,17150
4057,100,-100,24,17050
4058,100,100,20,17150
4059,100,150,21,17300
4060,100,-100,22,17200
4061,100,100,17,17300
4062,100,-100,12,17200
4063,100,-100,22,17100
4064,200,-200,14,16900
4065,100,100,19,17000
4066,100,150,21,17150
4067,200,200,17,17350
4068,100,-100,26,17250
4069,100,0,18,17250
4070,100,100,20,17350
4071,100,-100,24,17250
4072,100,-100,17,17150
4073,100,-100,17,17050
4074,100,100,18,17150
4075,100,100,21,17250
4076,100,150,21,17400
4077,100,0,20,17400
4078,100,100,20,17500
4079,200,-200,13,17300
4080,100,100,14,17400
4081,100,0,17,17400
4082,100,100,19,17500
4083,100,-100,17,17400
4084,100,100,21,17500
4085,100,-100,17,17400
4086,100,100,19,17500
4087,100,0,19,17500
4088,100,0,18,17500
4089,100,0,17,17500
4090,100,100,19,17600
4091,100,0,21,17500
4092,100,-100,20,17500
4093,200,0,20,17500
4094,100,-100,23,17400
4095,100,-100,23,17300
4096,100,-100,15,17200
4097,100,100,20,17300
4098,100,0,20,17300
4099,100,150,21,17450
4100,100,0,17,17450
4101,200,200,21,17650
4102,100,100,18,17650
4103,100,100,14,17850
4104,100,-100,17,17750
4105,100,-100,23,17650
4106,100,-100,18,17550
4107,100,-100,18,17450
4108,100,100,19,17550
4109,100,100,20,17650
4110,200,0,18,17650
4111,100,-100,19,17550
4112,200,200,21,17750
4113,100,100,19,17850
4114,100,100,18,17950
4115,100,-100,26,17850
4116,100,-100,26,17750
4117,100,100,13,17850
4118,100,-100,18,17750
4119,100,100,14,17850
4120,100,150,21,18000
4121,100,-100,23,17900
4122,100,-100,22,17800
4123,100,-100,24,17700
4124,200,200,13,17900
4125,200,-200,16,17600
4126,100,-100,18,17600
4127,100,100,21,17700
4128,100,-100,17,17600
4129,100,-100,17,17500
4130,100,100,13,17600
4131,100,100,19,17700
4132,100,-100,13,17600
4133,100,-100,17,17500
4134,100,-100,7,17400
4135,100,0,17,17400
4136,100,-100,19,17300
4137,100,-100,17,17200
4138,100,100,17,17300
4139,200,0,21,17300
4140,100,150,21,17450
4141,100,-100,19,17350
4142,100,100,20,17450
4143,100,100,20,17550
4144,100,100,16,17650
4145,100,100,15,17750
4146,100,-100,18,17650
4147,100,-100,14,17550
4148,100,100,20,17650
4149,100,-100,24,17550
4150,100,-100,17,17450
4151,200,200,17,17650
4152,100,100,20,17750
4153,100,0,19,17750
4154,100,150,21,17900
4155,100,-100,23,17800
4156,100,100,20,17900
4157,100,-100,25,17800
4158,200,200,17,18000
4159,100,-100,24,17900
4160,100,-100,18,17800
4161,200,-200,13,17600
4162,100,-100,17,17500
4163,100,100,15,17600
4164,100,100,20,17700
4165,100,0,20,17700
4166,100,-100,12,17600
4167,100,0,17,17600
4168,100,-100,22,17400
4169,100,-100,23,17400
4170,100,0,18,17400
4171,100,-100,25,17300
4172,100,100,20,17400
4173,100,100,20,17500
4174,100,100,20,17600
4175,100,100,18,17700
4176,100,100,13,17800
4177,100,100,20,17900
4178,100,100,18,18000
4179,100,-100,15,17900
4180,100,-100,15,17800
4181,100,-100,14,17700
4182,100,-100,15,17600
4183,100,-100,22,17500
4184,100,-100,26,17400
4185,100,-100,19,17300
4186,200,200,17,17500
4187,100,-100,17,17400
4188,100,0,20,17400
4189,100,100,19,17500
4190,100,-100,23,17400
4191,100,-100,25,17300
4192,100,100,20,17400
4193,100,100,20,17500
4194,100,100,19,17600
4195,100,-100,18,17500
4196,100,100,14,17600
4197,100,100,20,17700
4198,100,-100,17,17600
4199,100,150,21,17750
4200,100,100,21,17850
4201,100,0,20,17850
4202,100,100,14,17950
4203,100,-100,23,17850
4204,100,-100,17,17650
4205,100,-100,17,17650
4206,200,0,21,17650
4207,100,100,21,17750
4208,100,0,19,17750
4209,100,150,21,17900
4210,100,0,17,17900
4211,100,-100,22,17800
4212,100,0,20,17800
4213,100,-100,18,17700
4214,100,0,19,17700
4215,100,-100,26,17600
4216,100,-100,26,17500
4217,100,100,19,17600
4218,100,100,15,17700
4219,100,-100,13,17600
4220,100,100,20,17700
4221,100,-100,14,17600
4222,100,100,20,17700
4223,100,100,19,17800
4224,100,0,17,17800
4225,100,150,21,17950
4226,100,100,20,18050
4227,100,100,19,18150
4228,100,100,18,18250
4229,100,-100,25,18150
4230,100,-100,9,18050
4231,100,150,21,18200
4232,100,-100,16,18100
4233,100,-100,14,18000
4234,100,0,19,18000
4235,100,150,21,18150
4236,100,-100,25,18050
4237,100,100,20,18150
4238,100,-100,23,18050
4239,100,100,17,18150
4240,100,-100,25,18050
4241,100,100,20,18150
4242,100,100,20,18250
4243,100,100,20,18350
4244,100,-100,13,18250
4245,100,-100,19,18150
4246,100,-100,26,18050
4247,200,-200,17,17850
4248,100,-100,19,17750
4249,100,-100,17,17650
4250,100,-100,14,17550
4251,100,-100,18,17450
4252,100,-100,15,17350
4253,100,-100,18,17250
4254,100,0,17,17250
4255,100,100,20,17350
4256,100,-100,13,17250
4257,100,-100,14,17150
4258,100,-100,12,17050
4259,100,100,20,17150
4260,100,150,21,17300
4261,100,-100,23,17200
4262,200,200,21,17400
4263,100,-100,19,17300
4264,100,-100,19,17200
4265,100,-100,23,17100
4266,100,100,20,17200
4267,100,-100,17,17100
4268,100,0,17,17100
4269,100,-100,23,17000
4270,100,100,18,17100
4271,100,-100,24,17000
4272,100,100,17,17100
4273,100,100,20,17200
4274,100,-100,22,17100
4275,100,-100,22,17000
4276,100,100,20,17100
4277,100,100,13,17200
4278,100,-100,22,17100
4279,100,100,14,17200
4280,100,-100,19,17100
4281,200,-200,20,16900
4282,100,100,19,17000
4283,100,-100,17,16900
4284,100,150,21,17050
4285,100,-100,22,16950
4286,100,100,20,17050
4287,100,100,15,17150
4288,100,-100,13,17050
4289,200,200,18,17250
4290,100,-100,23,17150
4291,100,-100,19,17050
4292,100,100,20,17150
4293,100,0,17,17150
4294,100,-100,25,17050
4295,100,0,18,17050
4296,100,100,20,17150
4297,100,-100,19,17050
4298,100,-100,23,16950
4299,100,100,18,17050
4300,100,-100,15,16950
4301,100,100,19,17050
4302,100,-100,17,16950
4303,100,-100,15,16850
4304,200,0,17,16850
4305,100,100,18,16950
4306,100,-100,14,16850
4307,100,-100,20,16750
4308,200,200,20,16950
4309,100,100,18,17050
4310,100,0,20,17050
4311,100,-100,14,16950
4312,100,-100,19,16850
4313,100,-100,13,16750
4314,100,-100,18,16650
4315,200,-200,12,16450
4316,100,-100,24,16350
4317,100,-100,23,16250
4318,100,100,19,16350
4319,100,150,21,16500
4320,100,100,20,16600
4321,100,-100,12,16500
4322,100,-100,25,16400
4323,100,150,21,16550
4324,100,-100,19,16450
4325,100,100,19,16550
4326,100,100,16,16650
4327,100,100,17,16750
4328,100,-100,22,16650
4329,100,100,18,16750
4330,100,-100,11,16650
4331,100,0,18,16650
4332,200,200,19,16850
4333,100,100,13,16950
4334,100,-100,19,16750
4335,100,-100,18,16750
4336,200,200,20,16950
4337,200,200,15,17150
4338,100,-100,14,17050
4339,100,100,12,17150
4340,100,0,17,17150
4341,100,-100,18,17050
4342,100,150,21,17200
4343,100,-100,19,17100
4344,100,100,17,17200
4345,100,100,18,17300
4346,100,100,15,17400
4347,100,0,17,17400
4348,100,-100,22,17300
4349,200,-200,14,17100
4350,100,-100,23,17000
4351,100,-100,19,16900
4352,100,-100,13,16700
4353,100,-100,20,16700
4354,100,-100,23,16600
4355,100,-100,17,16500
4356,100,-100,20,16400
4357,100,-100,17,16300
4358,100,100,20,16400
4359,100,-100,20,16300
4360,100,0,20,16300
4361,100,100,18,16400
4362,100,-100,26,16300
4363,100,-100,17,16200
4364,100,-100,14,16100
4365,100,-100,26,16000
4366,100,0,18,16000
4367,100,-100,18,15900
4368,100,100,13,16000
4369,100,0,18,16000
4370,100,-100,23,15900
4371,100,-100,13,15800
4372,100,-100,18,15700
4373,100,-100,15,15600
4374,100,100,21,15700
4375,100,100,21,15800
4376,100,-100,18,15700
4377,100,-100,19,15600
4378,100,0,20,15600
4379,100,100,15,15600
4380,100,100,18,15800
4381,100,-100,18,15700
4382,100,100,17,15800
4383,100,0,19,15800
4384,100,-100,11,15700
4385,100,100,20,15800
4386,100,-100,23,15700
4387,100,150,21,15850
4388,100,-100,14,15750
4389,100,100,20,15850
4390,200,200,20,16050
4391,100,100,20,16150
4392,100,150,21,16300
4393,100,-100,19,16200
4394,100,0,20,16200
4395,100,0,18,16200
4396,100,-100,14,16100
4397,100,0,17,16100
4398,100,-100,17,16000
4399,100,-100,13,15900
4400,100,0,21,15900
4401,200,-200,18,15700
4402,100,-100,12,15600
4403,100,100,19,15700
4404,100,100,19,15800
4405,100,-100,22,15700
4406,100,100,20,15800
4407,100,-100,22,15700
4408,100,-100,18,15600
4409,100,-100,22,15500
4410,200,200,21,15700
4411,100,100,20,15800
4412,100,100,18,15900
4413,100,100,21,16000
4414,100,-100,23,15900
4415,100,-100,15,15800
4416,100,0,17,15800
4417,100,100,19,15900
4418,100,-100,6,15800
4419,100,100,18,15900
4420,100,100,13,16000
4421,100,-100,18,15900
4422,100,-100,23,15800
4423,100,-100,17,15700
4424,100,100,19,15800
4425,100,-100,19,15700
4426,100,-100,24,15600
4427,100,100,13,15700
4428,100,0,21,15700
4429,100,100,12,15800
4430,100,-100,17,15700
4431,100,-100,18,15600
4432,200,200,21,15800
4433,200,200,17,16000
4434,100,100,19,16100
4435,100,-100,13,16000
4436,200,-200,20,15800
4437,100,100,14,15900
4438,100,100,19,16000
4439,100,-100,25,15900
4440,100,-100,17,15800
4441,100,-100,23,15700
4442,100,-100,25,15600
4443,100,-100,16,15500
4444,100,0,20,15500
4445,100,0,20,15500
4446,100,100,20,15600
4447,100,100,19,15700
4448,100,100,20,15800
4449,100,100,21,15800
4450,100,-100,17,15800
4451,100,100,20,15900
4452,100,0,19,15900
4453,100,100,20,16000
4454,100,-100,22,15900
4455,100,100,17,16000
4456,100,150,21,16150
4457,100,-100,15,16050
4458,100,-100,12,15850
4459,100,-100,16,15850
4460,100,100,19,15950
4461,100,100,18,16050
4462,100,-100,17,15950
4463,100,0,20,15950
4464,100,-100,19,15850
4465,100,100,16,15950
4466,100,100,20,16050
4467,100,-100,13,15950
4468,100,-100,15,15850
4469,100,-100,13,15750
4470,200,200,21,15950
4471,100,-100,14,15850
4472,200,-200,19,15650
4473,100,150,21,15800
4474,200,-200,16,15600
4475,100,0,20,15600
4476,100,150,21,15750
4477,100,100,20,15850
4478,100,150,21,16000
4479,100,-100,19,15900
4480,100,-100,22,15800
4481,100,-100,20,15700
4482,100,150,21,15850
4483,100,-100,20,15750
4484,100,100,19,15850
4485,100,100,21,15950
4486,100,-100,14,15850
4487,100,100,20,15950
4488,100,0,18,15950
4489,100,100,20,16050
4490,200,-200,14,15850
4491,100,150,21,16000
4492,100,-100,25,15900
4493,100,-100,25,15800
4494,100,-100,18,15600
4495,100,-100,19,15600
4496,100,-100,22,15500
4497,100,0,18,15500
4498,200,0,19,15500
4499,100,-100,15,15400
4500,100,-100,19,15300
4501,100,-100,14,15200
4502,200,-200,19,14900
4503,100,-100,16,14900
4504,100,100,20,15000
4505,100,100,21,15100
4506,100,100,18,15200
4507,100,100,20,15300
4508,100,100,17,15400
4509,100,-100,20,15300
4510,200,200,21,15500
4511,100,-100,12,15400
4512,100,-100,16,15300
4513,100,-100,24,15200
4514,100,100,20,15300
4515,100,-100,24,15200
4516,100,-100,24,15100
4517,200,200,20,15300
4518,100,0,18,15300
4519,100,150,21,15450
4520,100,100,14,15550
4521,100,100,18,15650
4522,100,100,20,15750
4523,100,-100,18,15650
4524,100,-100,22,15550
4525,100,-100,22,15450
4526,100,0,18,15450
4527,100,-100,17,15350
4528,100,0,17,15350
4529,100,-100,14,15250
4530,100,150,21,15400
4531,100,-100,18,15300
4532,200,0,20,15300
4533,100,-100,22,15200
4534,100,-100,13,15100
4535,100,-100,17,15000
4536,100,-100,24,14900
4537,100,-100,15,14800
4538,100,-100,14,14700
4539,100,-100,17,14600
4540,100,100,17,14700
4541,100,-100,24,14600
4542,100,100,16,14700
4543,100,-100,18,14600
4544,100,100,20,14700
4545,100,-100,22,14600
4546,100,-100,22,14500
4547,100,0,17,14500
4548,100,-100,19,14400
4549,100,-100,24,14300
4550,100,100,17,14300
4551,100,100,18,14500
